"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"mro:HiRISE_Time_Parameters:1        ","Class","HiRISE_Time_Parameters","1.0.0.0","mro","The HiRISE_Time_Parameters class contains attributes specific to HiRISE EDRs.","geo","","","","","","","","","","",""
"mro:HiRISE_Temperature_Parameters:2  mro:fpa_positive_y_temperature:1    ","Attribute","fpa_positive_y_temperature","n/a","mro"," The fpa_positive_y_temperature attribute provides the temperature of the HiRISE instrument's Focal Plane Array +Y side location in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:fpa_negative_y_temperature:1    ","Attribute","fpa_negative_y_temperature","n/a","mro"," The fpa_negative_y_temperature attribute provides the temperature of the HiRISE instrument's Focal Plane Array -Y location in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:fpe_temperature:1               ","Attribute","fpe_temperature","n/a","mro"," The fpe_temperature attribute provides the temperature of the HiRISE or CRISM instrument's Focal Plane Electronics in degrees Celsius. For HiRISE, see Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. For CRISM, the value refers to the focal plane electronics board mounted in the base of the gimbal. The values represents IR focal plane electronics if sensor_id = 'L', and to the VNIR focal plane electronics if sensor_id = 'S'. The source of CRISM IR focal plane electronics temperature is column 60 in the EDR list file. The source of VNIR focal plane electronics temperature is column 71 in the EDR list file. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:primary_mirror_mnt_temperature:1","Attribute","primary_mirror_mnt_temperature","n/a","mro"," The primary_mirror_mnt_temperature attribute provides the temperature of the HiRISE instrument's primary mirror mount in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:primary_mirror_temperature:1    ","Attribute","primary_mirror_temperature","n/a","mro"," The primary_mirror_temperature attribute provides the temperature of the HiRISE instrument's primary mirror at its maximum thickness in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:primary_mirror_baf_temperature:1","Attribute","primary_mirror_baf_temperature","n/a","mro"," The primary_mirror_baf_temperature attribute provides the temperature of the HiRISE instrument's primary mirror baffle near the base (external) in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:ms_truss_leg_0_a_temperature:1  ","Attribute","ms_truss_leg_0_a_temperature","n/a","mro"," The ms_truss_leg_0_a_temperature attribute provides the temperature of the HiRISE instrument's metering structure truss 0-A leg in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:ms_truss_leg_0_b_temperature:1  ","Attribute","ms_truss_leg_0_b_temperature","n/a","mro"," The ms_truss_leg_0_b_temperature attribute provides the temperature of the HiRISE instrument's metering structure truss 0-B leg in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:ms_truss_leg_120_a_temperature:1","Attribute","ms_truss_leg_120_a_temperature","n/a","mro"," The ms_truss_leg_120_a_temperature attribute provides the temperature of the HiRISE instrument's metering structure truss 120-A leg in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:ms_truss_leg_120_b_temperature:1","Attribute","ms_truss_leg_120_b_temperature","n/a","mro"," The ms_truss_leg_120_b_temperature attribute provides the temperature of the HiRISE instrument's metering structure truss 120-B leg in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:ms_truss_leg_240_a_temperature:1","Attribute","ms_truss_leg_240_a_temperature","n/a","mro"," The ms_truss_leg_240_a_temperature attribute provides the temperature of the HiRISE instrument's metering structure truss 240-A leg in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:ms_truss_leg_240_b_temperature:1","Attribute","ms_truss_leg_240_b_temperature","n/a","mro"," The ms_truss_leg_240_b_temperature attribute provides the temperature of the HiRISE instrument's metering structure truss 240-B leg in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:barrel_baffle_temperature:1     ","Attribute","barrel_baffle_temperature","n/a","mro"," The barrel_baffle_temperature attribute provides the temperature of the HiRISE instrument's barrel baffle in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:sun_shade_temperature:1         ","Attribute","sun_shade_temperature","n/a","mro"," The sun_shade_temperature attribute provides the temperature of the HiRISE instrument's sun shade under the MLI in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:spider_leg_30_temperature:1     ","Attribute","spider_leg_30_temperature","n/a","mro"," The spider_leg_30_temperature attribute provides the temperature of the HiRISE instrument's spider leg at the 30 degree location in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:spider_leg_150_temperature:1    ","Attribute","spider_leg_150_temperature","n/a","mro"," The spider_leg_150_temperature attribute provides the temperature of the HiRISE instrument's spider leg at the 150 degree location in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:spider_leg_270_temperature:1    ","Attribute","spider_leg_270_temperature","n/a","mro"," The spider_leg_270_temperature attribute provides the temperature of the HiRISE instrument's spider leg at the 270 degree location in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:sec_mirror_mtr_rng_temperature:1","Attribute","sec_mirror_mtr_rng_temperature","n/a","mro"," The sec_mirror_mtr_rng_temperature attribute provides the temperature of the HiRISE instrument's secondary mirror metering ring in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:sec_mirror_temperature:1        ","Attribute","sec_mirror_temperature","n/a","mro"," The sec_mirror_temperature attribute provides the temperature of the HiRISE instrument's secondary mirror in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:sec_mirror_baffle_temperature:1 ","Attribute","sec_mirror_baffle_temperature","n/a","mro"," The sec_mirror_baffle_temperature attribute provides the temperature of the HiRISE instrument's secondary mirror baffle near the base (external) in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:iea_temperature:1               ","Attribute","iea_temperature","n/a","mro"," The iea_temperature attribute provides the temperature of the HiRISE instrument's Instrument Electronics Assembly in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:focus_motor_temperature:1       ","Attribute","focus_motor_temperature","n/a","mro"," The focus_motor_temperature attribute provides the temperature of the HiRISE instrument's focus mirror in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:ie_pws_board_temperature:1      ","Attribute","ie_pws_board_temperature","n/a","mro"," The ie_pws_board_temperature attribute provides the temperature of the HiRISE instrument's Instrument Electronics Power Supply Board in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:cpmm_pws_board_temperature:1    ","Attribute","cpmm_pws_board_temperature","n/a","mro"," The cpmm_pws_board_temperature attribute provides the temperature of the HiRISE instrument's CCD Processing/Memory Module Power Supply Board in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:mech_tlm_board_temperature:1    ","Attribute","mech_tlm_board_temperature","n/a","mro"," The mech_tlm_board_temperature attribute provides the temperature of the HiRISE instrument's Mech/TLM Board in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Temperature_Parameters:2  mro:inst_cont_board_temperature:1   ","Attribute","inst_cont_board_temperature","n/a","mro"," The inst_cont_board_temperature attribute provides the temperature of the HiRISE instrument control board in degrees Centigrade. See Figure 2.3, MRO HiRISE EDR SIS, REFKEYID JPLD-32004. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:1       ","Class","HiRISE_Power_Parameters","1.0.0.0","mro","The HiRISE_Power_Parameters class contains attributes specific to HiRISE EDRs.","geo","","","","","","","","","","",""
"mro:HiRISE_Power_Parameters:2        mro:cpmm_positive_29_voltage:1      ","Attribute","cpmm_positive_29_voltage","n/a","mro"," The cpmm_positive_29_voltage attribute provides the positive 29 voltage state of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_positive_29_current:1      ","Attribute","cpmm_positive_29_current","n/a","mro"," The cpmm_positive_29_current attribute provides the positive 29 current of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Current","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_positive_10_voltage:1      ","Attribute","cpmm_positive_10_voltage","n/a","mro"," The cpmm_positive_10_voltage attribute provides the positive 10 voltage state of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_positive_10_current:1      ","Attribute","cpmm_positive_10_current","n/a","mro"," The cpmm_positive_10_current attribute provides the positive 10 current of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Current","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_positive_5_voltage:1       ","Attribute","cpmm_positive_5_voltage","n/a","mro"," The cpmm_positive_5_voltage attribute provides the positive 5 voltage state of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_positive_5_current:1       ","Attribute","cpmm_positive_5_current","n/a","mro"," The cpmm_positive_5_current attribute provides the positive 5 current of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Current","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_positive_3_3_voltage:1     ","Attribute","cpmm_positive_3_3_voltage","n/a","mro"," The cpmm_positive_3_3_voltage attribute provides the positive 3_3 voltage state of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_positive_3_3_current:1     ","Attribute","cpmm_positive_3_3_current","n/a","mro"," The cpmm_positive_3_3_current attribute provides the positive 3_3 current of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Current","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_positive_2_5_voltage:1     ","Attribute","cpmm_positive_2_5_voltage","n/a","mro"," The cpmm_positive_2_5_voltage attribute provides the positive 2_5 voltage state of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_positive_2_5_current:1     ","Attribute","cpmm_positive_2_5_current","n/a","mro"," The cpmm_positive_2_5_current attribute provides the positive 2_5 current of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Current","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_positive_1_8_voltage:1     ","Attribute","cpmm_positive_1_8_voltage","n/a","mro"," The cpmm_positive_1_8_voltage attribute provides the positive 1_8 voltage state of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_positive_1_8_current:1     ","Attribute","cpmm_positive_1_8_current","n/a","mro"," The cpmm_positive_1_8_current attribute provides the positive 1_8 current of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Current","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_negative_5_voltage:1       ","Attribute","cpmm_negative_5_voltage","n/a","mro"," The cpmm_negative_5_voltage attribute provides the negative 5 voltage state of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:cpmm_negative_5_current:1       ","Attribute","cpmm_negative_5_current","n/a","mro"," The cpmm_negative_5_current attribute provides the negative 5 current of the HiRISE CCD Processing/Memory Module. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Current","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:heater_current:1                ","Attribute","heater_current","n/a","mro"," The heater_current attribute provides the HiRISE heater current in amps. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Current","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:inst_cont_fpga_pos_2_5_voltage:1","Attribute","inst_cont_fpga_pos_2_5_voltage","n/a","mro"," The inst_cont_fpga_pos_2_5_voltage attribute provides the positive 2_5 voltage state of the HiRISE instrument control Field-Programmable Gate Array. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:mech_tlm_fpga_pos_2_5_voltage:1 ","Attribute","mech_tlm_fpga_pos_2_5_voltage","n/a","mro"," The mech_tlm_fpga_pos_2_5_voltage attribute provides the positive 2_5 voltage state of the HiRISE Mech/TLM Field-Programmable Gate Array. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:iea_positive_28_voltage:1       ","Attribute","iea_positive_28_voltage","n/a","mro"," The iea_positive_28_voltage attribute provides the positive 28 voltage state of the HiRISE Interface Electronics Assembly. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:iea_negative_15_voltage:1       ","Attribute","iea_negative_15_voltage","n/a","mro"," The iea_negative_15_voltage attribute provides the negative 15 voltage state of the HiRISE Interface Electronics Assembly. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:iea_positive_15_voltage:1       ","Attribute","iea_positive_15_voltage","n/a","mro"," The iea_positive_15_voltage attribute provides the positive 15 voltage state of the HiRISE Interface Electronics Assembly. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_Power_Parameters:2        mro:iea_positive_5_voltage:1        ","Attribute","iea_positive_5_voltage","n/a","mro"," The iea_positive_5_voltage attribute provides the positive 5 voltage state of the HiRISE Interface Electronics Assembly. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mro:HiRISE_RDR_Parameters:1         ","Class","HiRISE_RDR_Parameters","1.0.0.0","mro","The HiRISE_RDR_Parameters class contains attributes specific to HiRISE RDRs.","geo","","","","","","","","","","",""
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red0:1                 ","Attribute","ccd_flag_red0","n/a","mro"," The ccd_flag elements identify which CCDs were operating at the time of an observation. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red0:2                  Value:OFF","Value","OFF","","","the CCD was turned off during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red0:2                  Value:ON","Value","ON","","","the CCD was actively acquiring data during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red1:1                 ","Attribute","ccd_flag_red1","n/a","mro"," The ccd_flag elements identify which CCDs were operating at the time of an observation. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red1:2                  Value:OFF","Value","OFF","","","the CCD was turned off during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red1:2                  Value:ON","Value","ON","","","the CCD was actively acquiring data during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red2:1                 ","Attribute","ccd_flag_red2","n/a","mro"," The ccd_flag elements identify which CCDs were operating at the time of an observation. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red2:2                  Value:OFF","Value","OFF","","","the CCD was turned off during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red2:2                  Value:ON","Value","ON","","","the CCD was actively acquiring data during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red3:1                 ","Attribute","ccd_flag_red3","n/a","mro"," The ccd_flag elements identify which CCDs were operating at the time of an observation. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red3:2                  Value:OFF","Value","OFF","","","the CCD was turned off during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red3:2                  Value:ON","Value","ON","","","the CCD was actively acquiring data during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red4:1                 ","Attribute","ccd_flag_red4","n/a","mro"," The ccd_flag elements identify which CCDs were operating at the time of an observation. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red4:2                  Value:OFF","Value","OFF","","","the CCD was turned off during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red4:2                  Value:ON","Value","ON","","","the CCD was actively acquiring data during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red5:1                 ","Attribute","ccd_flag_red5","n/a","mro"," The ccd_flag elements identify which CCDs were operating at the time of an observation. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red5:2                  Value:OFF","Value","OFF","","","the CCD was turned off during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red5:2                  Value:ON","Value","ON","","","the CCD was actively acquiring data during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red6:1                 ","Attribute","ccd_flag_red6","n/a","mro"," The ccd_flag elements identify which CCDs were operating at the time of an observation. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red6:2                  Value:OFF","Value","OFF","","","the CCD was turned off during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red6:2                  Value:ON","Value","ON","","","the CCD was actively acquiring data during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red7:1                 ","Attribute","ccd_flag_red7","n/a","mro"," The ccd_flag elements identify which CCDs were operating at the time of an observation. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red7:2                  Value:OFF","Value","OFF","","","the CCD was turned off during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red7:2                  Value:ON","Value","ON","","","the CCD was actively acquiring data during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red8:1                 ","Attribute","ccd_flag_red8","n/a","mro"," The ccd_flag elements identify which CCDs were operating at the time of an observation. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red8:2                  Value:OFF","Value","OFF","","","the CCD was turned off during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red8:2                  Value:ON","Value","ON","","","the CCD was actively acquiring data during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red9:1                 ","Attribute","ccd_flag_red9","n/a","mro"," The ccd_flag elements identify which CCDs were operating at the time of an observation. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red9:2                  Value:OFF","Value","OFF","","","the CCD was turned off during the observation."
"mro:HiRISE_RDR_Parameters:2          mro:ccd_flag_red9:2                  Value:ON","Value","ON","","","the CCD was actively acquiring data during the observation."
